Raw_Data,ID,Status,Latency,Risk_Level
TXNID:236842 | STATUS:REJECTED | LATENCY:92ms,236842,REJECTED,92,CRITICAL
TXNID:22003 | STATUS:REJECTED | LATENCY:114ms,22003,REJECTED,114,CRITICAL
TXNID:909013 | STATUS:REJECTED | LATENCY:101ms,909013,REJECTED,101,CRITICAL
TXNID:353398 | STATUS:REJECTED | LATENCY:4ms,353398,REJECTED,4,CRITICAL
TXNID:175075 | STATUS:PENDING | LATENCY:182ms,175075,PENDING,182,CRITICAL
TXNID:93769 | STATUS:REJECTED | LATENCY:84ms,93769,REJECTED,84,CRITICAL
TXNID:530149 | STATUS:REJECTED | LATENCY:0ms,530149,REJECTED,0,CRITICAL
TXNID:855 | STATUS:SUCCESS | LATENCY:181ms,855,SUCCESS,181,CRITICAL
TXNID:435629 | STATUS:REJECTED | LATENCY:127ms,435629,REJECTED,127,CRITICAL
TXNID:356285 | STATUS:REJECTED | LATENCY:10ms,356285,REJECTED,10,CRITICAL
TXNID:939461 | STATUS:PENDING | LATENCY:191ms,939461,PENDING,191,CRITICAL
TXNID:855496 | STATUS:FAILURE | LATENCY:187ms,855496,FAILURE,187,CRITICAL
TXNID:595678 | STATUS:FAILURE | LATENCY:187ms,595678,FAILURE,187,CRITICAL
TXNID:665515 | STATUS:SUCCESS | LATENCY:183ms,665515,SUCCESS,183,CRITICAL
TXNID:130446 | STATUS:REJECTED | LATENCY:59ms,130446,REJECTED,59,CRITICAL
TXNID:968462 | STATUS:FAILURE | LATENCY:196ms,968462,FAILURE,196,CRITICAL
TXNID:508767 | STATUS:SUCCESS | LATENCY:183ms,508767,SUCCESS,183,CRITICAL
TXNID:171708 | STATUS:REJECTED | LATENCY:4ms,171708,REJECTED,4,CRITICAL
TXNID:472449 | STATUS:REJECTED | LATENCY:154ms,472449,REJECTED,154,CRITICAL
TXNID:387709 | STATUS:REJECTED | LATENCY:31ms,387709,REJECTED,31,CRITICAL
TXNID:649531 | STATUS:REJECTED | LATENCY:34ms,649531,REJECTED,34,CRITICAL
TXNID:635523 | STATUS:REJECTED | LATENCY:15ms,635523,REJECTED,15,CRITICAL
TXNID:477954 | STATUS:REJECTED | LATENCY:122ms,477954,REJECTED,122,CRITICAL
TXNID:966220 | STATUS:REJECTED | LATENCY:113ms,966220,REJECTED,113,CRITICAL
TXNID:765480 | STATUS:REJECTED | LATENCY:50ms,765480,REJECTED,50,CRITICAL
TXNID:553284 | STATUS:REJECTED | LATENCY:56ms,553284,REJECTED,56,CRITICAL
TXNID:314218 | STATUS:REJECTED | LATENCY:84ms,314218,REJECTED,84,CRITICAL
TXNID:639327 | STATUS:REJECTED | LATENCY:22ms,639327,REJECTED,22,CRITICAL
TXNID:440069 | STATUS:REJECTED | LATENCY:24ms,440069,REJECTED,24,CRITICAL
TXNID:683180 | STATUS:REJECTED | LATENCY:199ms,683180,REJECTED,199,CRITICAL
TXNID:448869 | STATUS:REJECTED | LATENCY:14ms,448869,REJECTED,14,CRITICAL
TXNID:494257 | STATUS:REJECTED | LATENCY:54ms,494257,REJECTED,54,CRITICAL
TXNID:878973 | STATUS:REJECTED | LATENCY:122ms,878973,REJECTED,122,CRITICAL
TXNID:476420 | STATUS:REJECTED | LATENCY:126ms,476420,REJECTED,126,CRITICAL
TXNID:336480 | STATUS:REJECTED | LATENCY:74ms,336480,REJECTED,74,CRITICAL
TXNID:19778 | STATUS:REJECTED | LATENCY:167ms,19778,REJECTED,167,CRITICAL
TXNID:715027 | STATUS:REJECTED | LATENCY:156ms,715027,REJECTED,156,CRITICAL
TXNID:397653 | STATUS:REJECTED | LATENCY:22ms,397653,REJECTED,22,CRITICAL
TXNID:839689 | STATUS:REJECTED | LATENCY:7ms,839689,REJECTED,7,CRITICAL
TXNID:819418 | STATUS:PENDING | LATENCY:196ms,819418,PENDING,196,CRITICAL
TXNID:794091 | STATUS:REJECTED | LATENCY:190ms,794091,REJECTED,190,CRITICAL
TXNID:386078 | STATUS:REJECTED | LATENCY:84ms,386078,REJECTED,84,CRITICAL
TXNID:289941 | STATUS:REJECTED | LATENCY:101ms,289941,REJECTED,101,CRITICAL
TXNID:736669 | STATUS:REJECTED | LATENCY:123ms,736669,REJECTED,123,CRITICAL
TXNID:102534 | STATUS:REJECTED | LATENCY:38ms,102534,REJECTED,38,CRITICAL
TXNID:817924 | STATUS:REJECTED | LATENCY:18ms,817924,REJECTED,18,CRITICAL
TXNID:152567 | STATUS:REJECTED | LATENCY:15ms,152567,REJECTED,15,CRITICAL
TXNID:895438 | STATUS:REJECTED | LATENCY:36ms,895438,REJECTED,36,CRITICAL
TXNID:530564 | STATUS:FAILURE | LATENCY:188ms,530564,FAILURE,188,CRITICAL
TXNID:784637 | STATUS:REJECTED | LATENCY:59ms,784637,REJECTED,59,CRITICAL
TXNID:444893 | STATUS:REJECTED | LATENCY:157ms,444893,REJECTED,157,CRITICAL
TXNID:835449 | STATUS:REJECTED | LATENCY:147ms,835449,REJECTED,147,CRITICAL
TXNID:439809 | STATUS:REJECTED | LATENCY:62ms,439809,REJECTED,62,CRITICAL
TXNID:377626 | STATUS:REJECTED | LATENCY:195ms,377626,REJECTED,195,CRITICAL
TXNID:154200 | STATUS:REJECTED | LATENCY:88ms,154200,REJECTED,88,CRITICAL
TXNID:830088 | STATUS:REJECTED | LATENCY:156ms,830088,REJECTED,156,CRITICAL
TXNID:885564 | STATUS:PENDING | LATENCY:196ms,885564,PENDING,196,CRITICAL
TXNID:70541 | STATUS:REJECTED | LATENCY:122ms,70541,REJECTED,122,CRITICAL
TXNID:29265 | STATUS:REJECTED | LATENCY:106ms,29265,REJECTED,106,CRITICAL
TXNID:138090 | STATUS:REJECTED | LATENCY:153ms,138090,REJECTED,153,CRITICAL
TXNID:980863 | STATUS:REJECTED | LATENCY:19ms,980863,REJECTED,19,CRITICAL
TXNID:172523 | STATUS:REJECTED | LATENCY:17ms,172523,REJECTED,17,CRITICAL
TXNID:766832 | STATUS:REJECTED | LATENCY:179ms,766832,REJECTED,179,CRITICAL
TXNID:701599 | STATUS:REJECTED | LATENCY:111ms,701599,REJECTED,111,CRITICAL
TXNID:86754 | STATUS:SUCCESS | LATENCY:181ms,86754,SUCCESS,181,CRITICAL
TXNID:330272 | STATUS:REJECTED | LATENCY:77ms,330272,REJECTED,77,CRITICAL
TXNID:24698 | STATUS:REJECTED | LATENCY:29ms,24698,REJECTED,29,CRITICAL
TXNID:560146 | STATUS:REJECTED | LATENCY:66ms,560146,REJECTED,66,CRITICAL
TXNID:793868 | STATUS:REJECTED | LATENCY:171ms,793868,REJECTED,171,CRITICAL
TXNID:943048 | STATUS:REJECTED | LATENCY:77ms,943048,REJECTED,77,CRITICAL
TXNID:537286 | STATUS:REJECTED | LATENCY:142ms,537286,REJECTED,142,CRITICAL
TXNID:614552 | STATUS:REJECTED | LATENCY:116ms,614552,REJECTED,116,CRITICAL
TXNID:988620 | STATUS:REJECTED | LATENCY:140ms,988620,REJECTED,140,CRITICAL
TXNID:149242 | STATUS:FAILURE | LATENCY:193ms,149242,FAILURE,193,CRITICAL
TXNID:294620 | STATUS:REJECTED | LATENCY:191ms,294620,REJECTED,191,CRITICAL
TXNID:212230 | STATUS:REJECTED | LATENCY:3ms,212230,REJECTED,3,CRITICAL
TXNID:99975 | STATUS:REJECTED | LATENCY:159ms,99975,REJECTED,159,CRITICAL
TXNID:228611 | STATUS:REJECTED | LATENCY:124ms,228611,REJECTED,124,CRITICAL
TXNID:157603 | STATUS:REJECTED | LATENCY:151ms,157603,REJECTED,151,CRITICAL
TXNID:226925 | STATUS:REJECTED | LATENCY:158ms,226925,REJECTED,158,CRITICAL
TXNID:763740 | STATUS:SUCCESS | LATENCY:198ms,763740,SUCCESS,198,CRITICAL
TXNID:579577 | STATUS:SUCCESS | LATENCY:192ms,579577,SUCCESS,192,CRITICAL
TXNID:949342 | STATUS:REJECTED | LATENCY:36ms,949342,REJECTED,36,CRITICAL
TXNID:15461 | STATUS:REJECTED | LATENCY:197ms,15461,REJECTED,197,CRITICAL
TXNID:635204 | STATUS:REJECTED | LATENCY:120ms,635204,REJECTED,120,CRITICAL
TXNID:825813 | STATUS:REJECTED | LATENCY:153ms,825813,REJECTED,153,CRITICAL
TXNID:287615 | STATUS:REJECTED | LATENCY:178ms,287615,REJECTED,178,CRITICAL
TXNID:85492 | STATUS:REJECTED | LATENCY:18ms,85492,REJECTED,18,CRITICAL
TXNID:415266 | STATUS:REJECTED | LATENCY:151ms,415266,REJECTED,151,CRITICAL
TXNID:246740 | STATUS:REJECTED | LATENCY:177ms,246740,REJECTED,177,CRITICAL
TXNID:550542 | STATUS:REJECTED | LATENCY:9ms,550542,REJECTED,9,CRITICAL
TXNID:365349 | STATUS:REJECTED | LATENCY:186ms,365349,REJECTED,186,CRITICAL
TXNID:672298 | STATUS:REJECTED | LATENCY:48ms,672298,REJECTED,48,CRITICAL
TXNID:900372 | STATUS:REJECTED | LATENCY:15ms,900372,REJECTED,15,CRITICAL
TXNID:522397 | STATUS:REJECTED | LATENCY:5ms,522397,REJECTED,5,CRITICAL
TXNID:936831 | STATUS:REJECTED | LATENCY:52ms,936831,REJECTED,52,CRITICAL
TXNID:514426 | STATUS:REJECTED | LATENCY:139ms,514426,REJECTED,139,CRITICAL
TXNID:92848 | STATUS:PENDING | LATENCY:197ms,92848,PENDING,197,CRITICAL
TXNID:600659 | STATUS:FAILURE | LATENCY:199ms,600659,FAILURE,199,CRITICAL
TXNID:920955 | STATUS:REJECTED | LATENCY:181ms,920955,REJECTED,181,CRITICAL
TXNID:173242 | STATUS:FAILURE | LATENCY:187ms,173242,FAILURE,187,CRITICAL
TXNID:170954 | STATUS:SUCCESS | LATENCY:194ms,170954,SUCCESS,194,CRITICAL
TXNID:510496 | STATUS:REJECTED | LATENCY:9ms,510496,REJECTED,9,CRITICAL
TXNID:764939 | STATUS:REJECTED | LATENCY:13ms,764939,REJECTED,13,CRITICAL
TXNID:953628 | STATUS:REJECTED | LATENCY:145ms,953628,REJECTED,145,CRITICAL
TXNID:444168 | STATUS:REJECTED | LATENCY:8ms,444168,REJECTED,8,CRITICAL
TXNID:699387 | STATUS:REJECTED | LATENCY:64ms,699387,REJECTED,64,CRITICAL
TXNID:582735 | STATUS:REJECTED | LATENCY:170ms,582735,REJECTED,170,CRITICAL
TXNID:523870 | STATUS:REJECTED | LATENCY:138ms,523870,REJECTED,138,CRITICAL
TXNID:456899 | STATUS:REJECTED | LATENCY:32ms,456899,REJECTED,32,CRITICAL
TXNID:748749 | STATUS:REJECTED | LATENCY:66ms,748749,REJECTED,66,CRITICAL
TXNID:589491 | STATUS:REJECTED | LATENCY:92ms,589491,REJECTED,92,CRITICAL
TXNID:445560 | STATUS:REJECTED | LATENCY:163ms,445560,REJECTED,163,CRITICAL
TXNID:942260 | STATUS:SUCCESS | LATENCY:181ms,942260,SUCCESS,181,CRITICAL
TXNID:743725 | STATUS:REJECTED | LATENCY:157ms,743725,REJECTED,157,CRITICAL
TXNID:483085 | STATUS:REJECTED | LATENCY:35ms,483085,REJECTED,35,CRITICAL
TXNID:950795 | STATUS:REJECTED | LATENCY:168ms,950795,REJECTED,168,CRITICAL
TXNID:438415 | STATUS:REJECTED | LATENCY:154ms,438415,REJECTED,154,CRITICAL
TXNID:158405 | STATUS:PENDING | LATENCY:194ms,158405,PENDING,194,CRITICAL
TXNID:71893 | STATUS:SUCCESS | LATENCY:197ms,71893,SUCCESS,197,CRITICAL
TXNID:687475 | STATUS:REJECTED | LATENCY:145ms,687475,REJECTED,145,CRITICAL
TXNID:872882 | STATUS:REJECTED | LATENCY:164ms,872882,REJECTED,164,CRITICAL
TXNID:551331 | STATUS:REJECTED | LATENCY:184ms,551331,REJECTED,184,CRITICAL
TXNID:922973 | STATUS:REJECTED | LATENCY:173ms,922973,REJECTED,173,CRITICAL
TXNID:65349 | STATUS:REJECTED | LATENCY:88ms,65349,REJECTED,88,CRITICAL
TXNID:317668 | STATUS:REJECTED | LATENCY:189ms,317668,REJECTED,189,CRITICAL
TXNID:185931 | STATUS:REJECTED | LATENCY:49ms,185931,REJECTED,49,CRITICAL
TXNID:34503 | STATUS:REJECTED | LATENCY:42ms,34503,REJECTED,42,CRITICAL
TXNID:898011 | STATUS:REJECTED | LATENCY:105ms,898011,REJECTED,105,CRITICAL
TXNID:319467 | STATUS:REJECTED | LATENCY:72ms,319467,REJECTED,72,CRITICAL
TXNID:545454 | STATUS:REJECTED | LATENCY:83ms,545454,REJECTED,83,CRITICAL
TXNID:476826 | STATUS:REJECTED | LATENCY:39ms,476826,REJECTED,39,CRITICAL
TXNID:377515 | STATUS:REJECTED | LATENCY:163ms,377515,REJECTED,163,CRITICAL
TXNID:241713 | STATUS:SUCCESS | LATENCY:181ms,241713,SUCCESS,181,CRITICAL
TXNID:659273 | STATUS:REJECTED | LATENCY:32ms,659273,REJECTED,32,CRITICAL
TXNID:963485 | STATUS:REJECTED | LATENCY:147ms,963485,REJECTED,147,CRITICAL
TXNID:719476 | STATUS:REJECTED | LATENCY:41ms,719476,REJECTED,41,CRITICAL
TXNID:454042 | STATUS:REJECTED | LATENCY:15ms,454042,REJECTED,15,CRITICAL
TXNID:655249 | STATUS:REJECTED | LATENCY:163ms,655249,REJECTED,163,CRITICAL
TXNID:551331 | STATUS:REJECTED | LATENCY:127ms,551331,REJECTED,127,CRITICAL
TXNID:971361 | STATUS:REJECTED | LATENCY:142ms,971361,REJECTED,142,CRITICAL
TXNID:689881 | STATUS:REJECTED | LATENCY:37ms,689881,REJECTED,37,CRITICAL
TXNID:253517 | STATUS:REJECTED | LATENCY:59ms,253517,REJECTED,59,CRITICAL
TXNID:782125 | STATUS:REJECTED | LATENCY:148ms,782125,REJECTED,148,CRITICAL
TXNID:259301 | STATUS:PENDING | LATENCY:191ms,259301,PENDING,191,CRITICAL
TXNID:732951 | STATUS:REJECTED | LATENCY:70ms,732951,REJECTED,70,CRITICAL
TXNID:157389 | STATUS:REJECTED | LATENCY:58ms,157389,REJECTED,58,CRITICAL
TXNID:245781 | STATUS:REJECTED | LATENCY:85ms,245781,REJECTED,85,CRITICAL
TXNID:150018 | STATUS:REJECTED | LATENCY:159ms,150018,REJECTED,159,CRITICAL
TXNID:342640 | STATUS:REJECTED | LATENCY:157ms,342640,REJECTED,157,CRITICAL
TXNID:743157 | STATUS:REJECTED | LATENCY:103ms,743157,REJECTED,103,CRITICAL
TXNID:435362 | STATUS:REJECTED | LATENCY:157ms,435362,REJECTED,157,CRITICAL
TXNID:42462 | STATUS:REJECTED | LATENCY:188ms,42462,REJECTED,188,CRITICAL
TXNID:174879 | STATUS:REJECTED | LATENCY:13ms,174879,REJECTED,13,CRITICAL
TXNID:350598 | STATUS:PENDING | LATENCY:190ms,350598,PENDING,190,CRITICAL
TXNID:294322 | STATUS:REJECTED | LATENCY:173ms,294322,REJECTED,173,CRITICAL
TXNID:511800 | STATUS:REJECTED | LATENCY:174ms,511800,REJECTED,174,CRITICAL
TXNID:818421 | STATUS:REJECTED | LATENCY:41ms,818421,REJECTED,41,CRITICAL
TXNID:13665 | STATUS:REJECTED | LATENCY:87ms,13665,REJECTED,87,CRITICAL
TXNID:543649 | STATUS:REJECTED | LATENCY:135ms,543649,REJECTED,135,CRITICAL
TXNID:901922 | STATUS:REJECTED | LATENCY:22ms,901922,REJECTED,22,CRITICAL
TXNID:708777 | STATUS:REJECTED | LATENCY:21ms,708777,REJECTED,21,CRITICAL
TXNID:531691 | STATUS:REJECTED | LATENCY:131ms,531691,REJECTED,131,CRITICAL
TXNID:518877 | STATUS:REJECTED | LATENCY:194ms,518877,REJECTED,194,CRITICAL
TXNID:603733 | STATUS:REJECTED | LATENCY:9ms,603733,REJECTED,9,CRITICAL
TXNID:806882 | STATUS:REJECTED | LATENCY:74ms,806882,REJECTED,74,CRITICAL
TXNID:430161 | STATUS:REJECTED | LATENCY:14ms,430161,REJECTED,14,CRITICAL
TXNID:626343 | STATUS:REJECTED | LATENCY:37ms,626343,REJECTED,37,CRITICAL
TXNID:572319 | STATUS:REJECTED | LATENCY:181ms,572319,REJECTED,181,CRITICAL
TXNID:141834 | STATUS:REJECTED | LATENCY:198ms,141834,REJECTED,198,CRITICAL
TXNID:989877 | STATUS:PENDING | LATENCY:193ms,989877,PENDING,193,CRITICAL
TXNID:302682 | STATUS:REJECTED | LATENCY:184ms,302682,REJECTED,184,CRITICAL
TXNID:35205 | STATUS:FAILURE | LATENCY:186ms,35205,FAILURE,186,CRITICAL
TXNID:117008 | STATUS:FAILURE | LATENCY:186ms,117008,FAILURE,186,CRITICAL
TXNID:138539 | STATUS:SUCCESS | LATENCY:194ms,138539,SUCCESS,194,CRITICAL
TXNID:796780 | STATUS:REJECTED | LATENCY:16ms,796780,REJECTED,16,CRITICAL
TXNID:848698 | STATUS:REJECTED | LATENCY:54ms,848698,REJECTED,54,CRITICAL
TXNID:679117 | STATUS:REJECTED | LATENCY:153ms,679117,REJECTED,153,CRITICAL
TXNID:599933 | STATUS:REJECTED | LATENCY:137ms,599933,REJECTED,137,CRITICAL
TXNID:239580 | STATUS:REJECTED | LATENCY:24ms,239580,REJECTED,24,CRITICAL
TXNID:75166 | STATUS:REJECTED | LATENCY:174ms,75166,REJECTED,174,CRITICAL
TXNID:922007 | STATUS:FAILURE | LATENCY:198ms,922007,FAILURE,198,CRITICAL
TXNID:757291 | STATUS:REJECTED | LATENCY:166ms,757291,REJECTED,166,CRITICAL
TXNID:921498 | STATUS:REJECTED | LATENCY:43ms,921498,REJECTED,43,CRITICAL
TXNID:582929 | STATUS:FAILURE | LATENCY:192ms,582929,FAILURE,192,CRITICAL
TXNID:245699 | STATUS:REJECTED | LATENCY:188ms,245699,REJECTED,188,CRITICAL
TXNID:995504 | STATUS:REJECTED | LATENCY:92ms,995504,REJECTED,92,CRITICAL
TXNID:658704 | STATUS:REJECTED | LATENCY:3ms,658704,REJECTED,3,CRITICAL
TXNID:364457 | STATUS:REJECTED | LATENCY:160ms,364457,REJECTED,160,CRITICAL
TXNID:88203 | STATUS:REJECTED | LATENCY:30ms,88203,REJECTED,30,CRITICAL
TXNID:440518 | STATUS:REJECTED | LATENCY:93ms,440518,REJECTED,93,CRITICAL
TXNID:652047 | STATUS:REJECTED | LATENCY:37ms,652047,REJECTED,37,CRITICAL
TXNID:878896 | STATUS:REJECTED | LATENCY:116ms,878896,REJECTED,116,CRITICAL
TXNID:897620 | STATUS:PENDING | LATENCY:195ms,897620,PENDING,195,CRITICAL
TXNID:913314 | STATUS:REJECTED | LATENCY:131ms,913314,REJECTED,131,CRITICAL
TXNID:281051 | STATUS:REJECTED | LATENCY:87ms,281051,REJECTED,87,CRITICAL
TXNID:538068 | STATUS:REJECTED | LATENCY:155ms,538068,REJECTED,155,CRITICAL
TXNID:477548 | STATUS:SUCCESS | LATENCY:194ms,477548,SUCCESS,194,CRITICAL
TXNID:451911 | STATUS:REJECTED | LATENCY:159ms,451911,REJECTED,159,CRITICAL
TXNID:246763 | STATUS:REJECTED | LATENCY:185ms,246763,REJECTED,185,CRITICAL
TXNID:598485 | STATUS:SUCCESS | LATENCY:193ms,598485,SUCCESS,193,CRITICAL
TXNID:700460 | STATUS:REJECTED | LATENCY:48ms,700460,REJECTED,48,CRITICAL
TXNID:59512 | STATUS:REJECTED | LATENCY:147ms,59512,REJECTED,147,CRITICAL
TXNID:821860 | STATUS:REJECTED | LATENCY:175ms,821860,REJECTED,175,CRITICAL
TXNID:554148 | STATUS:PENDING | LATENCY:183ms,554148,PENDING,183,CRITICAL
TXNID:35087 | STATUS:REJECTED | LATENCY:85ms,35087,REJECTED,85,CRITICAL
TXNID:850409 | STATUS:REJECTED | LATENCY:188ms,850409,REJECTED,188,CRITICAL
TXNID:840114 | STATUS:SUCCESS | LATENCY:190ms,840114,SUCCESS,190,CRITICAL
TXNID:501454 | STATUS:REJECTED | LATENCY:138ms,501454,REJECTED,138,CRITICAL
TXNID:193669 | STATUS:REJECTED | LATENCY:25ms,193669,REJECTED,25,CRITICAL
TXNID:668311 | STATUS:REJECTED | LATENCY:112ms,668311,REJECTED,112,CRITICAL
TXNID:752591 | STATUS:REJECTED | LATENCY:126ms,752591,REJECTED,126,CRITICAL
TXNID:440309 | STATUS:REJECTED | LATENCY:46ms,440309,REJECTED,46,CRITICAL
TXNID:370488 | STATUS:REJECTED | LATENCY:20ms,370488,REJECTED,20,CRITICAL
TXNID:455481 | STATUS:REJECTED | LATENCY:188ms,455481,REJECTED,188,CRITICAL
TXNID:571234 | STATUS:REJECTED | LATENCY:126ms,571234,REJECTED,126,CRITICAL
TXNID:279162 | STATUS:REJECTED | LATENCY:55ms,279162,REJECTED,55,CRITICAL
TXNID:649887 | STATUS:REJECTED | LATENCY:121ms,649887,REJECTED,121,CRITICAL
TXNID:70373 | STATUS:REJECTED | LATENCY:187ms,70373,REJECTED,187,CRITICAL
TXNID:495112 | STATUS:FAILURE | LATENCY:185ms,495112,FAILURE,185,CRITICAL
TXNID:33574 | STATUS:PENDING | LATENCY:193ms,33574,PENDING,193,CRITICAL
TXNID:499499 | STATUS:SUCCESS | LATENCY:194ms,499499,SUCCESS,194,CRITICAL
TXNID:999894 | STATUS:REJECTED | LATENCY:136ms,999894,REJECTED,136,CRITICAL
TXNID:282273 | STATUS:FAILURE | LATENCY:192ms,282273,FAILURE,192,CRITICAL
TXNID:656138 | STATUS:REJECTED | LATENCY:112ms,656138,REJECTED,112,CRITICAL
TXNID:833959 | STATUS:REJECTED | LATENCY:46ms,833959,REJECTED,46,CRITICAL
TXNID:362244 | STATUS:REJECTED | LATENCY:166ms,362244,REJECTED,166,CRITICAL
TXNID:286001 | STATUS:SUCCESS | LATENCY:191ms,286001,SUCCESS,191,CRITICAL
TXNID:946101 | STATUS:REJECTED | LATENCY:178ms,946101,REJECTED,178,CRITICAL
TXNID:611529 | STATUS:REJECTED | LATENCY:155ms,611529,REJECTED,155,CRITICAL
TXNID:109148 | STATUS:REJECTED | LATENCY:66ms,109148,REJECTED,66,CRITICAL
TXNID:878268 | STATUS:PENDING | LATENCY:183ms,878268,PENDING,183,CRITICAL
TXNID:79305 | STATUS:REJECTED | LATENCY:185ms,79305,REJECTED,185,CRITICAL
TXNID:398177 | STATUS:FAILURE | LATENCY:198ms,398177,FAILURE,198,CRITICAL
TXNID:960871 | STATUS:FAILURE | LATENCY:188ms,960871,FAILURE,188,CRITICAL
TXNID:143466 | STATUS:REJECTED | LATENCY:175ms,143466,REJECTED,175,CRITICAL
TXNID:803174 | STATUS:REJECTED | LATENCY:111ms,803174,REJECTED,111,CRITICAL
TXNID:908398 | STATUS:REJECTED | LATENCY:180ms,908398,REJECTED,180,CRITICAL
TXNID:357102 | STATUS:SUCCESS | LATENCY:193ms,357102,SUCCESS,193,CRITICAL
TXNID:957766 | STATUS:SUCCESS | LATENCY:185ms,957766,SUCCESS,185,CRITICAL
TXNID:973977 | STATUS:SUCCESS | LATENCY:197ms,973977,SUCCESS,197,CRITICAL
TXNID:465697 | STATUS:REJECTED | LATENCY:98ms,465697,REJECTED,98,CRITICAL
TXNID:427262 | STATUS:SUCCESS | LATENCY:197ms,427262,SUCCESS,197,CRITICAL
TXNID:89030 | STATUS:REJECTED | LATENCY:179ms,89030,REJECTED,179,CRITICAL
TXNID:14589 | STATUS:REJECTED | LATENCY:133ms,14589,REJECTED,133,CRITICAL
TXNID:825573 | STATUS:REJECTED | LATENCY:79ms,825573,REJECTED,79,CRITICAL
TXNID:74652 | STATUS:REJECTED | LATENCY:73ms,74652,REJECTED,73,CRITICAL
TXNID:642773 | STATUS:SUCCESS | LATENCY:199ms,642773,SUCCESS,199,CRITICAL
TXNID:591343 | STATUS:REJECTED | LATENCY:127ms,591343,REJECTED,127,CRITICAL
TXNID:294506 | STATUS:SUCCESS | LATENCY:194ms,294506,SUCCESS,194,CRITICAL
TXNID:57215 | STATUS:PENDING | LATENCY:182ms,57215,PENDING,182,CRITICAL
TXNID:350906 | STATUS:REJECTED | LATENCY:104ms,350906,REJECTED,104,CRITICAL
TXNID:225909 | STATUS:REJECTED | LATENCY:137ms,225909,REJECTED,137,CRITICAL
TXNID:763961 | STATUS:REJECTED | LATENCY:152ms,763961,REJECTED,152,CRITICAL
TXNID:347016 | STATUS:REJECTED | LATENCY:38ms,347016,REJECTED,38,CRITICAL
TXNID:387960 | STATUS:REJECTED | LATENCY:4ms,387960,REJECTED,4,CRITICAL
TXNID:666143 | STATUS:REJECTED | LATENCY:101ms,666143,REJECTED,101,CRITICAL
TXNID:881780 | STATUS:REJECTED | LATENCY:13ms,881780,REJECTED,13,CRITICAL
TXNID:93199 | STATUS:REJECTED | LATENCY:81ms,93199,REJECTED,81,CRITICAL
TXNID:206622 | STATUS:REJECTED | LATENCY:52ms,206622,REJECTED,52,CRITICAL
TXNID:495073 | STATUS:REJECTED | LATENCY:79ms,495073,REJECTED,79,CRITICAL
TXNID:117820 | STATUS:REJECTED | LATENCY:138ms,117820,REJECTED,138,CRITICAL
TXNID:639265 | STATUS:REJECTED | LATENCY:173ms,639265,REJECTED,173,CRITICAL
TXNID:804456 | STATUS:FAILURE | LATENCY:181ms,804456,FAILURE,181,CRITICAL
TXNID:175822 | STATUS:REJECTED | LATENCY:127ms,175822,REJECTED,127,CRITICAL
TXNID:291230 | STATUS:REJECTED | LATENCY:31ms,291230,REJECTED,31,CRITICAL
TXNID:514924 | STATUS:REJECTED | LATENCY:143ms,514924,REJECTED,143,CRITICAL
TXNID:611296 | STATUS:REJECTED | LATENCY:76ms,611296,REJECTED,76,CRITICAL
TXNID:225433 | STATUS:REJECTED | LATENCY:143ms,225433,REJECTED,143,CRITICAL
TXNID:902612 | STATUS:REJECTED | LATENCY:6ms,902612,REJECTED,6,CRITICAL
TXNID:295657 | STATUS:SUCCESS | LATENCY:183ms,295657,SUCCESS,183,CRITICAL
TXNID:99725 | STATUS:REJECTED | LATENCY:40ms,99725,REJECTED,40,CRITICAL
TXNID:803221 | STATUS:REJECTED | LATENCY:25ms,803221,REJECTED,25,CRITICAL
TXNID:808057 | STATUS:SUCCESS | LATENCY:182ms,808057,SUCCESS,182,CRITICAL
TXNID:125416 | STATUS:REJECTED | LATENCY:15ms,125416,REJECTED,15,CRITICAL
TXNID:280849 | STATUS:SUCCESS | LATENCY:184ms,280849,SUCCESS,184,CRITICAL
TXNID:594661 | STATUS:REJECTED | LATENCY:2ms,594661,REJECTED,2,CRITICAL
TXNID:58514 | STATUS:REJECTED | LATENCY:53ms,58514,REJECTED,53,CRITICAL
TXNID:244506 | STATUS:REJECTED | LATENCY:67ms,244506,REJECTED,67,CRITICAL
TXNID:680581 | STATUS:REJECTED | LATENCY:105ms,680581,REJECTED,105,CRITICAL
TXNID:536488 | STATUS:REJECTED | LATENCY:1ms,536488,REJECTED,1,CRITICAL
TXNID:881331 | STATUS:SUCCESS | LATENCY:194ms,881331,SUCCESS,194,CRITICAL
TXNID:275600 | STATUS:FAILURE | LATENCY:181ms,275600,FAILURE,181,CRITICAL
TXNID:199416 | STATUS:REJECTED | LATENCY:4ms,199416,REJECTED,4,CRITICAL
TXNID:565462 | STATUS:REJECTED | LATENCY:162ms,565462,REJECTED,162,CRITICAL
TXNID:328294 | STATUS:REJECTED | LATENCY:118ms,328294,REJECTED,118,CRITICAL
TXNID:402034 | STATUS:PENDING | LATENCY:186ms,402034,PENDING,186,CRITICAL
TXNID:691249 | STATUS:PENDING | LATENCY:182ms,691249,PENDING,182,CRITICAL
TXNID:599511 | STATUS:REJECTED | LATENCY:157ms,599511,REJECTED,157,CRITICAL
TXNID:229343 | STATUS:REJECTED | LATENCY:69ms,229343,REJECTED,69,CRITICAL
